date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:10	52360/52360	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2009:41:57%20GMT	https://afcofficial.store/tag/harga-produk-utsukushii/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-produk-utsukushii/page/2/index.html	(from https://afcofficial.store/tag/harga-produk-utsukushii/)
12:12:10	657/657	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:10%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/22	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/22.json	(from https://afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/)
12:12:11	95556/95556	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-produk-utsukushii/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-produk-utsukushii/feed/index.html	(from https://afcofficial.store/tag/harga-produk-utsukushii/)
12:12:11	630/630	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:11%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/19	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/19.json	(from https://afcofficial.store/tag/harga-suplemen-utsukushhii/)
12:12:11	95592/95592	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/feed/index.html	(from https://afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/)
12:12:12	52384/52384	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2012:43:10%20GMT	https://afcofficial.store/tag/harga-suplemen-utsukushhii/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-suplemen-utsukushhii/page/2/index.html	(from https://afcofficial.store/tag/harga-suplemen-utsukushhii/)
12:12:12	52456/52456	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2003:31:58%20GMT	https://afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/page/2/index.html	(from https://afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/)
12:12:12	597/597	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:12%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/4	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/4.json	(from https://afcofficial.store/tag/harga-utsukushhi/)
12:12:13	95565/95565	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-suplemen-utsukushhii/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-suplemen-utsukushhii/feed/index.html	(from https://afcofficial.store/tag/harga-suplemen-utsukushhii/)
12:12:13	52302/52302	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2023:49:02%20GMT	https://afcofficial.store/tag/harga-utsukushhi/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhi/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushhi/)
12:12:13	600/600	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:13%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/9	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/9.json	(from https://afcofficial.store/tag/harga-utsukushhii/)
12:12:14	95535/95535	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushhi/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhi/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushhi/)
12:12:14	52310/52310	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202022%2001:15:03%20GMT	https://afcofficial.store/tag/harga-utsukushhii/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhii/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushhii/)
12:12:14	624/624	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:14%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/6	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/6.json	(from https://afcofficial.store/tag/harga-utsukushhii-dan-sop/)
12:12:15	95538/95538	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushhii/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhii/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushhii/)
12:12:15	597/597	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:15%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/5	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/5.json	(from https://afcofficial.store/tag/harga-utsukushii/)
12:12:15	52374/52374	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2002:46:15%20GMT	https://afcofficial.store/tag/harga-utsukushhii-dan-sop/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhii-dan-sop/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushhii-dan-sop/)
12:12:16	95562/95562	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushhii-dan-sop/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhii-dan-sop/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushhii-dan-sop/)
12:12:16	52302/52302	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2023:52:57%20GMT	https://afcofficial.store/tag/harga-utsukushii/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushii/)
12:12:16	612/612	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:16%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/10	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/10.json	(from https://afcofficial.store/tag/harga-utsukushii-afc/)
12:12:17	95535/95535	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushii/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushii/)
12:12:17	624/624	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:17%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/14	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/14.json	(from https://afcofficial.store/tag/harga-utsukushii-dan-sop/)
12:12:19	95547/95547	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushii-afc/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-afc/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushii-afc/)
12:12:19	52336/52336	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2005:44:29%20GMT	https://afcofficial.store/tag/harga-utsukushii-afc/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-afc/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushii-afc/)
12:12:19	52368/52368	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2015:02:22%20GMT	https://afcofficial.store/tag/harga-utsukushii-dan-sop/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-dan-sop/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushii-dan-sop/)
12:12:19	95559/95559	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushii-dan-sop/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-dan-sop/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushii-dan-sop/)
12:12:19	639/639	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:19%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/8	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/8.json	(from https://afcofficial.store/tag/harga-utsukushii-dan-subarashi/)
12:12:20	52414/52414	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202022%2004:21:11%20GMT	https://afcofficial.store/tag/harga-utsukushii-dan-subarashi/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-dan-subarashi/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushii-dan-subarashi/)
12:12:20	627/627	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:20%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/7	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/7.json	(from https://afcofficial.store/tag/harga-utsukushii-subarashi/)
12:12:21	95577/95577	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushii-dan-subarashi/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-dan-subarashi/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushii-dan-subarashi/)
12:12:21	52382/52382	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2010:10:24%20GMT	https://afcofficial.store/tag/harga-utsukushii-subarashi/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-subarashi/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushii-subarashi/)
12:12:21	636/636	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:21%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/20	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/20.json	(from https://afcofficial.store/tag/harga-utsukushii-untuk-covid/)
12:12:21	95565/95565	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushii-subarashi/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-subarashi/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushii-subarashi/)
12:12:22	624/624	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:22%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/15	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/15.json	(from https://afcofficial.store/tag/harga-vitamin-utsukushii/)
12:12:22	52400/52400	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2005:12:04%20GMT	https://afcofficial.store/tag/harga-utsukushii-untuk-covid/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-untuk-covid/page/2/index.html	(from https://afcofficial.store/tag/harga-utsukushii-untuk-covid/)
12:12:23	95571/95571	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-utsukushii-untuk-covid/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-untuk-covid/feed/index.html	(from https://afcofficial.store/tag/harga-utsukushii-untuk-covid/)
12:12:23	52368/52368	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2010:36:01%20GMT	https://afcofficial.store/tag/harga-vitamin-utsukushii/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-vitamin-utsukushii/page/2/index.html	(from https://afcofficial.store/tag/harga-vitamin-utsukushii/)
12:12:23	95559/95559	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/harga-vitamin-utsukushii/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-vitamin-utsukushii/feed/index.html	(from https://afcofficial.store/tag/harga-vitamin-utsukushii/)
12:12:23	615/615	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:23%20GMT	https://afcofficial.store/wp-json/wp/v2/tags/13	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/tags/13.json	(from https://afcofficial.store/tag/sop-utsukushhii-harga/)
12:12:24	52344/52344	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2023:34:57%20GMT	https://afcofficial.store/tag/sop-utsukushhii-harga/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-utsukushhii-harga/page/2/index.html	(from https://afcofficial.store/tag/sop-utsukushhii-harga/)
12:12:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:12:24%20GMT	https://afcofficial.store/?p=1325	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexda0c.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pelalawan/)
12:12:24	6954/6954	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:24%20GMT	https://afcofficial.store/wp-json/wp/v2/posts/1323	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/posts/1323.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kuantan-singingi/)
12:12:25	95550/95550	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/sop-utsukushhii-harga/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-utsukushhii-harga/feed/index.html	(from https://afcofficial.store/tag/sop-utsukushhii-harga/)
12:12:25	2671/2671	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:25%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-kuantan-singingi%2F	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embed046b.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kuantan-singingi/)
12:12:26	2780/2780	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Oct%202022%2005:12:26%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-kuantan-singingi%2F&format=xml	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embed98ee	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kuantan-singingi/)
12:12:27	6987/6987	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:27%20GMT	https://afcofficial.store/wp-json/wp/v2/posts/1321	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/posts/1321.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/)
12:12:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:12:26%20GMT	https://afcofficial.store/?p=1323	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexcd93.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kuantan-singingi/)
12:12:28	2676/2676	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:28%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-kepulauan-meranti%2F	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embed6efa.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/)
12:12:29	2785/2785	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Oct%202022%2005:12:29%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-kepulauan-meranti%2F&format=xml	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedb3f6	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/)
12:12:30	6865/6865	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:30%20GMT	https://afcofficial.store/wp-json/wp/v2/posts/1319	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/posts/1319.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kampar/)
12:12:31	2621/2621	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:31%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-kampar%2F	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedf9c7.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kampar/)
12:12:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:12:30%20GMT	https://afcofficial.store/?p=1321	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexb86d.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/)
12:12:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:12:32%20GMT	https://afcofficial.store/?p=1319	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexd848.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kampar/)
12:12:32	2730/2730	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Oct%202022%2005:12:32%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-kampar%2F&format=xml	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedeb49	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-kampar/)
12:12:33	50169/50169	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2020:55:23%20GMT	https://afcofficial.store/utsukushhi/harga-utsukushhi-indragiri-hulu/	/home/abrar/websites/wordpress%20clone/afcofficial.store/utsukushhi/harga-utsukushhi-indragiri-hulu/index.html	(from https://afcofficial.store/utsukushhii/2/)
12:12:33	50196/50196	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2008:59:23%20GMT	https://afcofficial.store/utsukushhi/harga-utsukushhi-indragiri-hilir/	/home/abrar/websites/wordpress%20clone/afcofficial.store/utsukushhi/harga-utsukushhi-indragiri-hilir/index.html	(from https://afcofficial.store/utsukushhii/2/)
12:12:33	6915/6915	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:33%20GMT	https://afcofficial.store/wp-json/wp/v2/posts/1313	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/posts/1313.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-bengkalis/)
12:12:34	2636/2636	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:34%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-bengkalis%2F	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embed647e.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-bengkalis/)
12:12:35	2745/2745	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Oct%202022%2005:12:35%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-bengkalis%2F&format=xml	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedb051	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-bengkalis/)
12:12:36	58515/58515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:30%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-1.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-1.jpg	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-bengkalis/)
12:12:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:12:35%20GMT	https://afcofficial.store/?p=1313	/home/abrar/websites/wordpress%20clone/afcofficial.store/index1de6.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-bengkalis/)
12:12:38	8271/8271	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:37%20GMT	https://gmpg.org/xfn/join	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/join.html	(from https://gmpg.org/xfn/.)
12:12:39	22236/22236	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:37%20GMT	https://gmpg.org/xfn/background	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/background.html	(from https://gmpg.org/xfn/.)
12:12:39	8796/8796	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:38%20GMT	https://gmpg.org/xfn/tools	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/tools.html	(from https://gmpg.org/xfn/.)
12:12:40	3977/3977	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:39%20GMT	https://gmpg.org/xfn/helping	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/helping.html	(from https://gmpg.org/xfn/.)
12:12:41	11564/11564	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:40%20GMT	https://gmpg.org/xfn/and/	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/and/index.html	(from https://gmpg.org/xfn/.)
12:12:42	2590/2590	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:41%20GMT	https://gmpg.org/xfn/feedback	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/feedback.html	(from https://gmpg.org/xfn/.)
12:12:43	8721/8721	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:42%20GMT	https://gmpg.org/xfn/creator	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/creator.html	(from https://gmpg.org/xfn/.)
12:12:43	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:12:43%20GMT	https://gmpg.org/xfn/and	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/and	(from https://gmpg.org/xfn/.)
12:12:44	16572/16572	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:43%20GMT	https://gmpg.org/xfn/more	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/more.html	(from https://gmpg.org/xfn/.)
12:12:45	4251/4251	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:44%20GMT	https://gmpg.org/xfn/press	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/press.html	(from https://gmpg.org/xfn/.)
12:12:46	4170/4170	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:12:46%20GMT	https://gmpg.org/xfn/index	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/index.html	(from https://gmpg.org/xfn/.)
12:12:47	1619/1619	---M--	200	added ('OK')	image/gif	etag:%227f56515-653-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-met.gif	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/pix/intro/five-met.gif	(from https://gmpg.org/xfn/intro)
12:12:48	1612/1612	---M--	200	added ('OK')	image/gif	etag:%227f56512-64c-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-acqfr.gif	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/pix/intro/five-acqfr.gif	(from https://gmpg.org/xfn/intro)
12:12:49	1391/1391	---M--	200	added ('OK')	image/gif	etag:%227f56517-56f-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-prof.gif	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/pix/intro/five-prof.gif	(from https://gmpg.org/xfn/intro)
12:12:50	1187/1187	---M--	200	added ('OK')	image/gif	etag:%227f56513-4a3-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-lovefam.gif	/home/abrar/websites/wordpress%20clone/gmpg.org/xfn/pix/intro/five-lovefam.gif	(from https://gmpg.org/xfn/intro)
12:12:51	625/625	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:12:51%20GMT	https://afcofficial.store/wp-json/wp/v2/users/1	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/users/1.json	(from https://afcofficial.store/author/afcadmin/)
12:12:52	187562/187562	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/author/afcadmin/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/author/afcadmin/feed/index.html	(from https://afcofficial.store/author/afcadmin/)
12:12:52	1128/1128	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/3e4e85d22ba7c2c4df647309ef6f2afb?s=50&d=mm&r=g	/home/abrar/websites/wordpress%20clone/secure.gravatar.com/avatar/3e4e85d22ba7c2c4df647309ef6f2afb326e.png	(from https://afcofficial.store/author/afcadmin/)
12:12:54	110123/110123	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2005:17:23%20GMT	https://afcofficial.store/author/afcadmin/page/2/	/home/abrar/websites/wordpress%20clone/afcofficial.store/author/afcadmin/page/2/index.html	(from https://afcofficial.store/author/afcadmin/)
12:12:55	150328/150328	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/sop-subarashi-aman-untuk-lambung/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-aman-untuk-lambung/feed/index.html	(from https://afcofficial.store/tag/sop-subarashi-aman-untuk-lambung/)
12:12:57	150295/150295	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2004%20Jan%202022%2005:19:53%20GMT	https://afcofficial.store/tag/sop-subarashi-artinya/feed/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-artinya/feed/index.html	(from https://afcofficial.store/tag/sop-subarashi-artinya/)
