HTTrack3.49-2+libhtsjava.so.2 launched on Wed, 19 Oct 2022 12:02:37 at https://afcofficial.store/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://afcofficial.store/ -O "/home/abrar/websites/wordpress clone" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:13:31	Warning: 	File has moved from https://afcofficial.store/?p=1315 to https://afcofficial.store/utsukushhi/harga-utsukushhi-indragiri-hilir/
12:13:32	Warning: 	HTML file (187512 bytes) retransferred due to lack of cache: https://afcofficial.store/feed/
12:13:32	Warning: 	HTML file (833 bytes) retransferred due to lack of cache: https://afcofficial.store/comments/feed/
12:13:32	Warning: 	HTML file (179109 bytes) retransferred due to lack of cache: https://afcofficial.store/wp-json/
12:13:33	Warning: 	HTML file (622 bytes) retransferred due to lack of cache: static.addtoany.com/
12:13:35	Warning: 	Moved Permanently for static.addtoany.com/
12:13:35	Warning: 	Redirected link is identical because of 'URL Hack' option: static.addtoany.com/ and https://static.addtoany.com/
12:13:35	Warning: 	File has moved from static.addtoany.com/ to https://static.addtoany.com/
12:13:35	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/15
12:13:36	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2F
12:13:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/xmlrpc.php?rsd
12:13:51	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/17
12:13:58	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Fsensei-suru%2F
12:13:58	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Fsensei-suru%2F&format=xml
12:13:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/1395
12:14:00	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhii%2F
12:14:00	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/19
12:14:02	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhii%2F&format=xml
12:14:12	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Fjoin-our-business%2F&format=xml
12:14:12	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Fjoin-our-business%2F
12:14:12	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/23
12:14:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Fcontact-us%2F
12:14:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/posts/1358
12:14:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/25
12:14:16	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/posts/1356
12:14:16	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/posts/1352
12:14:18	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/posts/1350
12:14:18	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/posts/1354
12:14:20	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/posts/1348
12:14:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/pages/21
12:14:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2F&format=xml
12:14:27	Error: 	"Bad Request" (400) at link https://www.googletagmanager.com/gtm.js?id= (from https://afcofficial.store/)
12:14:30	Warning: 	HTML file (150276 bytes) retransferred due to lack of cache: https://afcofficial.store/category/sop-subarashi/feed/
12:14:31	Warning: 	HTML file (150301 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/afc-sop-subarashi-harga/feed/
12:14:31	Warning: 	HTML file (150319 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/afc-sop-subarashi-ingredients/feed/
12:14:31	Warning: 	HTML file (150304 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/afc-sop-subarashi-review/feed/
12:14:31	Warning: 	HTML file (150313 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/afc-sop-subarashi-testimoni/feed/
12:14:32	Warning: 	HTML file (150319 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/afc-sop-subarashi-untuk-covid/feed/
12:14:33	Warning: 	HTML file (150286 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/beli-sop-subarashi/feed/
12:14:33	Warning: 	HTML file (150328 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/cara-minum-sop-subarashi-manfaat/feed/
